물품별_AI순위,전체_AI순위,candidate_id,물품번호,물품명,사업자번호,사업자번호_정규화,업체명,AI예측점수,대표물품,제조업체,공급품목등록후_경과일수,공급품목등록후_경과일수_log,업체_등록품목수,업체_동일대분류등록수,업체_동일분류공급품목수,업체_동일중분류등록수,업체_동일소분류등록수,업체_대표물품등록수,업체_제조품목등록수,품목_공급업체수,품목_대표물품업체수,품목_제조업체수,품목_제조업체비율,품목_대표물품비율,품목_평균참가업체수,품목_평균참가업체수_log,품목_경쟁강도,이전전체낙찰건수,이전동일품목낙찰건수,해당물품_과거낙찰건수,이전동일대분류낙찰건수,최근365일낙찰건수,최근낙찰일_경과일수,최근낙찰일_경과일수_log,이전낙찰금액합계_log,참가업체수_log,물품번호_prefix2,물품번호_prefix4,물품번호_prefix6,창업기업,장애인표준사업장,사회적기업,부정당제재,제재종료후_경과일수,제재종료후_경과일수_log
12,36,59,4111331901,기타수질분석기,1348121423,1348121423,주식회사 서전기전,0.415772,0.0,0.0,754.0,6.626717749249025,10.0,2.0,2.0,2.0,1.0,0.0,6.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,37.0,0.0,0.0,0.0,11.0,152.0,5.030437921392435,25.020594342576544,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
13,37,53,4111331901,기타수질분석기,2108159349,2108159349,주식회사 피디원 (PDONE),0.409454,0.0,0.0,1479.0,7.299797366758161,6.0,2.0,2.0,2.0,1.0,0.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,53.0,0.0,0.0,2.0,7.0,194.0,5.272999558563747,23.344993641257616,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
14,38,79,4111331901,기타수질분석기,6918600192,6918600192,주식회사 엘티에스바이오,0.396082,0.0,0.0,885.0,6.786716950605081,6.0,5.0,1.0,1.0,1.0,0.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,22.0,0.0,0.0,0.0,4.0,162.0,5.093750200806762,21.179416755160908,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
15,40,82,4111331901,기타수질분석기,4721301373,4721301373,어진컴퍼니,0.383061,0.0,0.0,1355.0,7.212294468500341,298.0,75.0,51.0,51.0,5.0,0.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,21.0,0.0,0.0,4.0,0.0,547.0,6.306275286948016,21.61567268652967,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
16,42,68,4111331901,기타수질분석기,5151604381,5151604381,연택테크,0.376533,0.0,0.0,1475.0,7.297091005160418,268.0,51.0,31.0,31.0,5.0,0.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,29.0,0.0,0.0,1.0,6.0,186.0,5.231108616854587,21.140225845482078,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
17,47,56,4111331901,기타수질분석기,2068627654,2068627654,주식회사 원캐스트,0.363494,0.0,0.0,747.0,6.617402977974478,7.0,2.0,2.0,2.0,1.0,0.0,2.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,46.0,0.0,0.0,0.0,7.0,178.0,5.187385805840755,23.55002887792528,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
18,49,54,4111331901,기타수질분석기,1728603252,1728603252,주식회사 리즈너스,0.357092,0.0,0.0,643.0,6.467698726104354,448.0,118.0,72.0,72.0,1.0,0.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,50.0,0.0,0.0,3.0,23.0,150.0,5.017279836814924,21.787765825870956,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
19,50,63,4111331901,기타수질분석기,2852501641,2852501641,유니플러스,0.351637,0.0,0.0,519.0,6.253828811575473,179.0,42.0,24.0,24.0,2.0,0.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,35.0,0.0,0.0,3.0,9.0,165.0,5.111987788356544,21.274442833083423,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
20,51,57,4111331901,기타수질분석기,5938702267,5938702267,주식회사 이솔사이언스,0.338041,0.0,0.0,1243.0,7.126087273299125,19.0,14.0,5.0,5.0,1.0,0.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,45.0,0.0,0.0,2.0,6.0,205.0,5.327876168789581,22.28780261333836,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
21,52,86,4111331901,기타수질분석기,6938600164,6938600164,주식회사 마한건설조명,0.334118,0.0,0.0,1475.0,7.297091005160418,182.0,42.0,20.0,20.0,2.0,0.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,18.0,0.0,0.0,1.0,0.0,394.0,5.978885764901122,20.8656401380523,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
22,53,95,4111331901,기타수질분석기,2081552260,2081552260,제주드림코리아,0.323243,0.0,0.0,1475.0,7.297091005160418,320.0,72.0,48.0,48.0,2.0,0.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,16.0,0.0,0.0,2.0,0.0,731.0,6.595780513961311,20.69178961350718,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
23,58,97,4111331901,기타수질분석기,6108108303,6108108303,대성자원개발 주식회사,0.27578,0.0,0.0,159.0,5.075173815233827,20.0,3.0,2.0,2.0,1.0,0.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,16.0,0.0,0.0,0.0,3.0,130.0,4.875197323201151,17.006869705773205,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
24,60,91,4111331901,기타수질분석기,2938701844,2938701844,주식회사 성은공조,0.263774,0.0,0.0,1368.0,7.221835825288449,117.0,15.0,12.0,12.0,1.0,0.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,17.0,0.0,0.0,1.0,2.0,151.0,5.0238805208462765,21.70392218663622,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
25,61,67,4111331901,기타수질분석기,2051667999,2051667999,만선테크,0.261142,0.0,0.0,380.0,5.942799375126701,87.0,54.0,29.0,29.0,1.0,0.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,29.0,0.0,0.0,11.0,3.0,347.0,5.8522024797744745,21.5167464238476,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
26,64,89,4111331901,기타수질분석기,4040197932,4040197932,삼미상사,0.231957,0.0,0.0,1475.0,7.297091005160418,273.0,49.0,31.0,31.0,5.0,0.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,18.0,0.0,0.0,0.0,4.0,179.0,5.19295685089021,20.239292998234404,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
27,72,60,4111331901,기타수질분석기,8235600263,8235600263,제이퍼블리코,0.200285,0.0,0.0,1481.0,7.301147805856032,11.0,3.0,2.0,2.0,1.0,0.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,37.0,0.0,0.0,0.0,6.0,190.0,5.25227342804663,21.434629581786957,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
28,75,77,4111331901,기타수질분석기,2150235895,2150235895,모두사랑,0.190908,0.0,0.0,1112.0,7.014814351275545,118.0,29.0,13.0,13.0,2.0,0.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,24.0,0.0,0.0,0.0,2.0,277.0,5.627621113690637,20.77968590210738,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
29,78,71,4111331901,기타수질분석기,6200244688,6200244688,피앤에스,0.183015,0.0,0.0,143.0,4.969813299576001,36.0,4.0,4.0,4.0,1.0,0.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,27.0,0.0,0.0,1.0,3.0,150.0,5.017279836814924,21.169361234160522,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
30,79,96,4111331901,기타수질분석기,2023505919,2023505919,연홍코퍼레이션,0.175542,0.0,0.0,269.0,5.598421958998375,268.0,19.0,13.0,13.0,1.0,1.0,7.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,16.0,0.0,0.0,0.0,9.0,204.0,5.3230099791384085,20.61310665653029,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
31,80,84,4111331901,기타수질분석기,2903101270,2903101270,다인에스티,0.174922,0.0,0.0,1111.0,7.013915474810528,120.0,24.0,14.0,14.0,2.0,0.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,21.0,0.0,0.0,0.0,8.0,187.0,5.236441962829949,21.015470313645185,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
32,82,76,4111331901,기타수질분석기,4038183209,4038183209,탑아이티 주식회사,0.174283,0.0,0.0,751.0,6.62273632394984,127.0,11.0,7.0,7.0,1.0,0.0,2.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,24.0,0.0,0.0,0.0,7.0,227.0,5.429345628954441,21.872103741886587,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
33,89,80,4111331901,기타수질분석기,1322366711,1322366711,드림팩토리,0.162606,0.0,0.0,159.0,5.075173815233827,125.0,23.0,15.0,15.0,1.0,0.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,22.0,0.0,0.0,0.0,3.0,137.0,4.927253685157205,21.04747920586801,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
34,90,98,4111331901,기타수질분석기,3052389947,3052389947,미래코리아비지니스,0.161898,0.0,0.0,1485.0,7.303843225277705,45.0,8.0,5.0,5.0,1.0,0.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,15.0,0.0,0.0,1.0,2.0,305.0,5.723585101952381,20.380196234889663,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
35,91,75,4111331901,기타수질분석기,4181202459,4181202459,아이들문구,0.159861,0.0,0.0,1112.0,7.014814351275545,118.0,28.0,12.0,12.0,2.0,0.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,25.0,0.0,0.0,0.0,1.0,289.0,5.66988092298052,20.938640404507016,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
36,92,88,4111331901,기타수질분석기,8891000019,8891000019,동행상사,0.15853,0.0,0.0,387.0,5.961005339623274,154.0,18.0,13.0,13.0,2.0,0.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,18.0,0.0,0.0,0.0,2.0,183.0,5.214935757608986,20.268259466114905,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
37,106,87,4111331901,기타수질분석기,6091669087,6091669087,대광산업,0.116587,0.0,0.0,141.0,4.955827057601261,132.0,15.0,9.0,9.0,1.0,0.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,18.0,0.0,0.0,0.0,2.0,257.0,5.552959584921617,20.747747742461556,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
38,110,81,4111331901,기타수질분석기,8218801326,8218801326,주식회사 가은메탈,0.110153,0.0,0.0,159.0,5.075173815233827,74.0,1.0,1.0,1.0,1.0,0.0,38.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,21.0,0.0,0.0,0.0,3.0,155.0,5.049856007249537,22.39003502768965,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
39,115,69,4111331901,기타수질분석기,3658800905,3658800905,주식회사 가나이엔지,0.099669,0.0,0.0,159.0,5.075173815233827,42.0,2.0,2.0,2.0,2.0,0.0,3.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,28.0,0.0,0.0,0.0,8.0,136.0,4.919980925828125,22.470464118291144,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
40,118,70,4111331901,기타수질분석기,5118127226,5118127226,주식회사 마크온탑,0.091832,0.0,0.0,1373.0,7.2254814727822945,1602.0,193.0,133.0,133.0,3.0,2.0,49.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,27.0,0.0,0.0,0.0,4.0,184.0,5.220355825078325,21.731939902532034,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
41,121,66,4111331901,기타수질분석기,2568802462,2568802462,주식회사 연승,0.086325,0.0,0.0,1499.0,7.313220387090301,97.0,14.0,7.0,7.0,1.0,0.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,29.0,0.0,0.0,0.0,0.0,827.0,6.71901315438526,22.280978446111614,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
42,122,83,4111331901,기타수질분석기,5102410281,5102410281,세진싸이언스,0.084434,0.0,0.0,1354.0,7.2115567333138015,55.0,8.0,5.0,5.0,1.0,0.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,21.0,0.0,0.0,2.0,2.0,198.0,5.293304824724492,21.179424560637393,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
43,124,64,4111331901,기타수질분석기,3328802499,3328802499,주식회사 루트텍,0.077205,0.0,0.0,1114.0,7.016609683894219,504.0,99.0,65.0,65.0,5.0,0.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,35.0,0.0,0.0,4.0,1.0,345.0,5.846438775057724,21.21858131628369,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
44,126,100,4111331901,기타수질분석기,1308646112,1308646112,주식회사아이티베이스,0.072149,0.0,0.0,255.0,5.545177444479562,13.0,3.0,3.0,3.0,1.0,0.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,14.0,0.0,0.0,0.0,1.0,232.0,5.4510384535657,21.54080108119343,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
45,132,58,4111331901,기타수질분석기,2078802795,2078802795,주식회사 클라우드소프트,0.060367,0.0,0.0,1374.0,7.226209010100671,711.0,157.0,97.0,97.0,3.0,1.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,41.0,0.0,0.0,0.0,6.0,193.0,5.267858159063328,21.429539536553,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
46,141,94,4111331901,기타수질분석기,6502401417,6502401417,선유통,0.054578,0.0,0.0,1356.0,7.213031659834869,1955.0,301.0,212.0,212.0,8.0,1.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,17.0,0.0,0.0,0.0,2.0,284.0,5.652489180268651,20.748738594900335,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
47,144,85,4111331901,기타수질분석기,8612101471,8612101471,테라물라,0.04212,0.0,0.0,1109.0,7.01211529430638,958.0,387.0,258.0,258.0,16.0,0.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,19.0,0.0,0.0,0.0,2.0,156.0,5.056245805348308,21.427324273157037,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
48,146,61,4111331901,기타수질분석기,2824900315,2824900315,서울우유 신안동 고객센터,0.040246,0.0,0.0,1475.0,7.297091005160418,33.0,2.0,1.0,1.0,1.0,0.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,37.0,0.0,0.0,0.0,4.0,142.0,4.962844630259907,20.465858569012024,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
49,148,62,4111331901,기타수질분석기,7600201935,7600201935,남양우유신안동가정대리점,0.039546,0.0,0.0,1475.0,7.297091005160418,44.0,3.0,3.0,3.0,1.0,0.0,0.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,36.0,0.0,0.0,0.0,3.0,136.0,4.919980925828125,20.16380942613728,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
50,150,90,4111331901,기타수질분석기,4098116407,4098116407,주식회사탑원산업,0.038622,0.0,0.0,1373.0,7.2254814727822945,28.0,1.0,1.0,1.0,1.0,0.0,7.0,5163.0,41.0,10.0,0.001936858415649816,0.007941119504164245,159.42105263157896,5.077801937640096,0.030877600742122594,17.0,0.0,0.0,0.0,3.0,249.0,5.521460917862246,22.04824732545962,0.0,41.0,4111.0,411133.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,48,4710160801,유기응집제,2838102688,2838102688,주식회사 비젼바이오,0.914792,0.0,1.0,1109.0,7.01211529430638,6.0,4.0,2.0,2.0,2.0,1.0,3.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,22.0,0.0,0.0,0.0,10.0,143.0,4.969813299576001,20.170181303110756,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16,21,4710160801,유기응집제,1138136157,1138136157,금성이엔씨(주),0.695706,0.0,0.0,877.0,6.777646593635117,5.0,1.0,1.0,1.0,1.0,0.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,31.0,0.0,0.0,25.0,2.0,138.0,4.9344739331306915,22.04833767447081,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
3,26,40,4710160801,유기응집제,1074471440,1074471440,선경에스엔티,0.530174,0.0,0.0,750.0,6.621405651764134,3.0,1.0,1.0,1.0,1.0,0.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,25.0,0.0,0.0,0.0,2.0,191.0,5.2574953720277815,20.841682235541693,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
4,30,35,4710160801,유기응집제,3968701707,3968701707,주식회사 명신테크,0.484703,0.0,0.0,747.0,6.617402977974478,130.0,6.0,3.0,3.0,2.0,0.0,2.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,25.0,0.0,0.0,6.0,3.0,143.0,4.969813299576001,22.375840496584473,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
5,31,37,4710160801,유기응집제,7498801586,7498801586,(주)에이치비바이오,0.459573,0.0,0.0,750.0,6.621405651764134,2.0,1.0,1.0,1.0,1.0,0.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,25.0,0.0,0.0,0.0,0.0,389.0,5.966146739123692,21.906008181610517,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
6,39,2,4710160801,유기응집제,2048197877,2048197877,주식회사 그린주의,0.386027,0.0,0.0,1247.0,7.129297548929373,87.0,6.0,1.0,1.0,1.0,0.0,4.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,78.0,0.0,0.0,0.0,19.0,131.0,4.882801922586371,22.792293343997162,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
7,41,28,4710160801,유기응집제,7800601918,7800601918,서울우유안동급식고객센터,0.379984,0.0,0.0,508.0,6.2324480165505225,12.0,1.0,1.0,1.0,1.0,0.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,29.0,0.0,0.0,0.0,3.0,137.0,4.927253685157205,19.683867691988596,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
8,44,9,4710160801,유기응집제,1178186004,1178186004,주식회사 와풀,0.369457,0.0,0.0,1250.0,7.1316985104669115,16.0,3.0,3.0,3.0,3.0,0.0,4.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,44.0,0.0,0.0,0.0,11.0,255.0,5.545177444479562,22.960175459040382,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
9,46,15,4710160801,유기응집제,1488701170,1488701170,주식회사 세진에코텍,0.364123,0.0,0.0,1249.0,7.1308988302963465,47.0,4.0,2.0,2.0,2.0,0.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,36.0,0.0,0.0,8.0,9.0,136.0,4.919980925828125,22.499618562976682,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
10,48,24,4710160801,유기응집제,1942600358,1942600358,유신약품,0.359044,0.0,0.0,508.0,6.2324480165505225,11.0,1.0,1.0,1.0,1.0,0.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,30.0,0.0,0.0,0.0,8.0,151.0,5.0238805208462765,20.263074068769324,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
11,57,38,4710160801,유기응집제,2273001106,2273001106,서이트레이드,0.27885,0.0,0.0,1247.0,7.129297548929373,385.0,8.0,3.0,3.0,2.0,6.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,25.0,0.0,0.0,0.0,10.0,156.0,5.056245805348308,21.808402134622703,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
12,59,29,4710160801,유기응집제,3141879298,3141879298,주성테크,0.271458,0.0,0.0,523.0,6.261491684321042,30.0,1.0,1.0,1.0,1.0,1.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,27.0,0.0,0.0,11.0,5.0,145.0,4.983606621708336,22.127537268134652,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
13,65,5,4710160801,유기응집제,1728603252,1728603252,주식회사 리즈너스,0.226276,0.0,0.0,522.0,6.259581464064923,448.0,11.0,6.0,6.0,2.0,0.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,50.0,0.0,0.0,0.0,23.0,150.0,5.017279836814924,21.787765825870956,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
14,66,42,4710160801,유기응집제,8062001161,8062001161,거성산업,0.222047,0.0,0.0,747.0,6.617402977974478,254.0,9.0,3.0,3.0,3.0,0.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,23.0,0.0,0.0,0.0,1.0,157.0,5.062595033026967,20.70298649710086,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
15,70,30,4710160801,유기응집제,5118127226,5118127226,주식회사 마크온탑,0.204452,0.0,0.0,1373.0,7.2254814727822945,1602.0,46.0,17.0,17.0,4.0,2.0,49.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,27.0,0.0,0.0,0.0,4.0,184.0,5.220355825078325,21.731939902532034,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
16,71,36,4710160801,유기응집제,7820901711,7820901711,모아테크,0.201564,0.0,0.0,521.0,6.257667587882639,327.0,6.0,3.0,3.0,3.0,8.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,25.0,0.0,0.0,0.0,3.0,200.0,5.303304908059076,21.98005429854726,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
17,74,47,4710160801,유기응집제,4344300627,4344300627,대산이엔지,0.193064,0.0,0.0,747.0,6.617402977974478,199.0,7.0,2.0,2.0,2.0,0.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,22.0,0.0,0.0,0.0,0.0,383.0,5.950642552587727,20.773050678641045,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
18,76,17,4710160801,유기응집제,4335900794,4335900794,국가대표 선,0.184727,0.0,0.0,142.0,4.962844630259907,63.0,3.0,2.0,2.0,2.0,0.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,34.0,0.0,0.0,0.0,11.0,158.0,5.0689042022202315,21.02296755640247,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
19,77,44,4710160801,유기응집제,5088138412,5088138412,"농업회사법인디엔에이주식회사(D.N.A. Co., Ltd)",0.183786,0.0,0.0,508.0,6.2324480165505225,17.0,1.0,1.0,1.0,1.0,0.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,23.0,0.0,0.0,0.0,3.0,200.0,5.303304908059076,20.049994337876868,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
20,81,41,4710160801,유기응집제,4038183209,4038183209,탑아이티 주식회사,0.17449,0.0,0.0,751.0,6.62273632394984,127.0,7.0,2.0,2.0,1.0,0.0,2.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,24.0,0.0,0.0,0.0,7.0,227.0,5.429345628954441,21.872103741886587,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
